Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
       44;20140427;   3;   12.9;  14.4;  -999;    -999;   96.29;-999;   18.2;   11.0;   11.1;-999;  26.5;   4;    0.150;   0;eor
       44;20140428;   3;   14.2;  13.8;  -999;    -999;   86.04;-999;   18.0;   11.0;    8.9;-999;   0.0;   0;    2.683;   0;eor
       44;20140429;   3;   15.3;  11.7;  -999;    -999;   70.79;-999;   21.6;    9.8;    7.7;-999;   0.0;   0;   10.617;   0;eor
       44;20140430;   3;   14.7;  12.4;  -999;    -999;   74.50;-999;   20.8;   10.7;    9.4;-999;   0.0;   0;    2.650;   0;eor
       44;20140501;   3;   10.9;  11.4;  -999;    -999;   87.92;-999;   13.1;    8.9;    8.7;-999;   7.7;   4;    0.100;   0;eor
       44;20140502;   3;    8.2;   7.1;  -999;    -999;   66.46;-999;   11.0;    3.1;   -0.3;-999;   0.0;   0;    1.067;   0;eor
       44;20140503;   3;    7.1;   7.3;  -999;    -999;   73.17;-999;   12.1;    1.0;   -0.9;-999;   0.0;   0;    6.367;   0;eor
       44;20140504;   3;    7.5;   7.6;  -999;    -999;   73.42;-999;   11.0;    5.1;    3.1;-999;   0.0;   0;    0.900;   0;eor
       44;20140505;   3;   10.8;   8.8;  -999;    -999;   68.33;-999;   15.8;    6.0;    5.6;-999;   0.0;   0;    7.267;   0;eor
       44;20140506;   3;   13.6;  11.3;  -999;    -999;   72.75;-999;   19.7;    9.2;    7.2;-999;  10.3;   4;    1.733;   0;eor
       44;20140507;   3;   11.8;  12.2;  -999;    -999;   88.04;-999;   15.4;    9.4;    8.7;-999;   2.6;   4;    3.200;   0;eor
       44;20140508;   3;   10.9;  11.7;  -999;    -999;   89.63;-999;   12.8;    9.5;    8.3;-999;   7.8;   4;    0.000;   0;eor
       44;20140509;   3;   11.9;  12.2;  -999;    -999;   87.04;-999;   15.6;    8.7;    8.0;-999;   2.5;   4;    3.150;   0;eor
       44;20140510;   3;   10.6;  11.7;  -999;    -999;   91.21;-999;   12.0;    8.1;    7.2;-999;   5.1;   4;    1.633;   0;eor
       44;20140511;   3;   10.3;  10.7;  -999;    -999;   85.54;-999;   12.4;    8.8;    8.2;-999;   3.5;   4;    0.683;   0;eor
       44;20140512;   3;   10.0;  11.3;  -999;    -999;   91.75;-999;   12.1;    8.3;    7.8;-999;   5.6;   4;    1.200;   0;eor
